x_1,x_2,y,cluster
-31.346327135770252,-29.23773920484678,0,900.0
-31.04195811155552,-29.7689539430426,0,900.0
-29.24309990583319,-28.40899632950832,0,900.0
-30.327544713407555,-29.803247732750265,0,900.0
-30.419705498119523,-30.060307844094105,0,900.0
-30.484163564768156,-29.709605153541897,0,900.0
-30.510592301134967,-28.67561213937952,0,900.0
-29.888456659893873,-28.724226621926746,0,900.0
-31.570887996047233,-29.566289043170357,0,900.0
-29.06760558750809,-30.208521732310512,0,900.0
-30.356017497154184,-28.999418151546458,0,900.0
-29.86940105120034,-31.433447688598797,0,900.0
-28.571978955529833,-29.887995903168317,0,900.0
-30.729830036725303,-31.019526300397153,0,900.0
-29.881276302959016,-29.84366080275437,0,900.0
-30.424916089077062,-29.003482378029346,0,900.0
-30.6809834269705,-30.44640600498672,0,900.0
-28.049688332261976,-29.588251873599205,0,900.0
-28.83143205581434,-30.408635099895655,0,900.0
-29.191182321282625,-31.077774325336986,0,900.0
-30.086796388435076,-29.338851174601686,0,900.0
-29.367307494079046,-29.926535106073512,0,900.0
-30.026102164721678,-29.921160036115207,0,900.0
-29.92082474459492,-30.847165273374618,0,900.0
-29.33412276514131,-30.215482395468374,0,900.0
-29.548755180039866,-31.249174946768797,0,900.0
-28.866478722336197,-30.107848698417463,0,900.0
-30.799603464959283,-30.28798353682105,0,900.0
-29.33899239847342,-30.11626376695876,0,900.0
-29.427726652434092,-30.267693738172536,0,900.0
-30.186831102340278,-30.347485055507462,0,900.0
-29.177237018626844,-31.02530410757815,0,900.0
-29.21307611766203,-29.420929618683054,0,900.0
-29.396414475766274,-31.830895721452016,0,900.0
-29.77433291928868,-30.106062586435584,0,900.0
-28.668725141211077,-29.747613721715638,0,900.0
-30.00247471667946,-29.532040658695642,0,900.0
-28.29939652805813,-30.03848057476829,0,900.0
-28.874758336864918,-29.092578416619133,0,900.0
-29.463755533627943,-29.495935282878968,0,900.0
-30.48757222136193,-31.0607345568411,0,900.0
-29.626638413479036,-28.65675557911806,0,900.0
-30.347138517573786,-29.941483248207003,0,900.0
-31.090428289797504,-31.262171272281634,0,900.0
-30.52470571324587,-29.46702629032157,0,900.0
-31.512937855430565,-29.786268022134283,0,900.0
-31.236222028129422,-30.650198543282457,0,900.0
-30.423487087075177,-28.51453799213838,0,900.0
-30.399833713139685,-28.51295008632481,0,900.0
-30.379603219880273,-29.646339380585825,0,900.0
-30.314718285931818,-28.597935886689925,0,900.0
-31.731741020217143,-29.46283643308982,0,900.0
-30.584404869030877,-31.49589451563284,0,900.0
-30.155596605981522,-29.149640101421003,0,900.0
-30.766844768781663,-28.98343264645117,0,900.0
-29.420364456941005,-29.413802349336283,0,900.0
-30.42154221329423,-29.890684712227735,0,900.0
-28.913928717586433,-30.178057285504423,0,900.0
-31.353093251950558,-29.56578051756816,0,900.0
-31.089915787791085,-29.704578040131988,0,900.0
-30.67859766168366,-30.670547396617412,0,900.0
-30.41499099206879,-30.03990863628124,0,900.0
-31.789403438690403,-29.9053609554938,0,900.0
-31.221839117701673,-31.397565118947497,0,900.0
-30.87792614666787,-29.09100803105422,0,900.0
-29.62353444503927,-30.39745145732615,0,900.0
-30.131370962034413,-30.755532717304163,0,900.0
-30.514962683570094,-30.43316136220723,0,900.0
-29.70258178103553,-30.391817320412976,0,900.0
-29.918099244561294,-29.66133715511205,0,900.0
-31.299504288595628,-29.44250380153252,0,900.0
-30.144267518075694,-29.90963323376659,0,900.0
-29.696019390938893,-28.171988779810327,0,900.0
-29.398713138093417,-29.574227440492336,0,900.0
-29.836286700241725,-28.24554515684536,0,900.0
-31.401201220930734,-29.05256053201489,0,900.0
-29.14828743296482,-29.352122496731692,0,900.0
-30.731150791005728,-30.403559263349095,0,900.0
-29.56494247914414,-31.397700338212505,0,900.0
-30.4172735280313,-29.103029473021774,0,900.0
-30.88570327126593,-30.55835429868722,0,900.0
-29.15085990331872,-31.558034582850414,0,900.0
-30.563079388109823,-29.2220165739409,0,900.0
-29.758219713988737,-31.119205842212825,0,900.0
-30.51532309314208,-30.97758658624707,0,900.0
-29.66974355936624,-30.96209114443556,0,900.0
-29.223470733558138,-30.80213785928324,0,900.0
-31.33193862864547,-30.73546347158573,0,900.0
-29.865999514596275,-29.91673904720697,0,900.0
-29.068758786938183,-30.798416605926835,0,900.0
-28.513870903435823,-29.710905195968195,0,900.0
-30.273103621637457,-29.947226260691448,0,900.0
-29.59876688333666,-28.188873337016172,0,900.0
-29.93769796601249,-29.586852244294562,0,900.0
-29.933315967431696,-30.797774933833512,0,900.0
-29.4236700907175,-31.70821354361868,0,900.0
-29.884778297072106,-31.16078127135554,0,900.0
-30.909074915124837,-31.47502810064381,0,900.0
-28.28168138314589,-29.596659034312705,0,900.0
-31.578264951981133,-29.422779872839534,0,900.0
-28.333067396650886,-29.59180299246274,0,900.0
-30.292147289389494,-31.388705061494097,0,900.0
-31.316872665946022,-28.889658085421896,0,900.0
-30.06295424543751,-28.9659072742984,0,900.0
-29.639435670033663,-28.42814801457881,0,900.0
-30.09465415449415,-29.094309375945848,0,900.0
-29.430280554395218,-30.60773849676788,0,900.0
-30.01376291532234,-31.728194590949023,0,900.0
-29.219766611534958,-31.491447691836825,0,900.0
-28.940849640673676,-31.421932607341645,0,900.0
-30.888618531066292,-31.52459921439803,0,900.0
-31.006199736608984,-28.346508193060036,0,900.0
-30.824390427890023,-30.04948235571239,0,900.0
-31.63357394990795,-29.38458887690881,0,900.0
-30.710615857097675,-29.62201609772251,0,900.0
-29.94412834428206,-30.60408868951911,0,900.0
-28.68891595950123,-30.23942826880323,0,900.0
-29.693477488878578,-30.54697161948168,0,900.0
-30.511027830677502,-29.123603105545453,0,900.0
-29.339946063591217,-29.97689903200928,0,900.0
-30.22737031357825,-28.199341263741957,0,900.0
-29.32632895368749,-31.263384813575023,0,900.0
-30.370512348482173,-29.033491391588488,0,900.0
-28.865384175452864,-30.353090629090982,0,900.0
-28.893573189739012,-30.347599266791754,0,900.0
-30.527924001846202,-29.629577435908885,0,900.0
-30.056414600442267,-30.259298699484283,0,900.0
-30.25945104529195,-29.325159895206383,0,900.0
-30.24709320472006,-28.035924140810312,0,900.0
-30.363238523479925,-31.77014097477087,0,900.0
-30.795607612449132,-28.835613089467703,0,900.0
-29.234777728431553,-29.799784738095017,0,900.0
-28.704680159821375,-30.957189216212033,0,900.0
-29.279196315986606,-30.347040126293283,0,900.0
-30.87019064791556,-29.034408793537317,0,900.0
-31.60229159873961,-30.35995713229681,0,900.0
-31.2170010560826,-29.15415437323192,0,900.0
-31.580659290952042,-30.594431109752858,0,900.0
-30.38672146995635,-30.431629571954343,0,900.0
-31.167693383143856,-21.556238174167476,0,600.0
-30.848814767849447,-19.350103926235565,0,600.0
-29.979935881438045,-21.196479112009296,0,600.0
-31.662053478462695,-19.032220064732563,0,600.0
-28.787350354523976,-18.713013951443294,0,600.0
-30.823421270871904,-19.269133783420084,0,600.0
-29.285165830306415,-18.804002182193162,0,600.0
-30.11069893435009,-20.298984504567077,0,600.0
-29.52014652785836,-18.712164402137233,0,600.0
-31.199035538949357,-19.810895638611402,0,600.0
-31.026406750973962,-18.96122232312953,0,600.0
-30.5998230563428,-21.255250673012824,0,600.0
-29.97839389008798,-20.902006841868985,0,600.0
-29.991767618767526,-20.477281250185825,0,600.0
-31.827661826396703,-19.441261953194967,0,600.0
-31.238314434993466,-20.70405776328477,0,600.0
-28.87839255788546,-20.035873982687008,0,600.0
-30.949302520599332,-20.001259788906886,0,600.0
-29.562164173483023,-21.68242225010553,0,600.0
-30.987977404510012,-19.424581313059743,0,600.0
-29.51798433598228,-19.942264928974257,0,600.0
-30.39880707286305,-19.311076723746137,0,600.0
-29.002335176566554,-20.798831768317076,0,600.0
-30.523621459653956,-19.358972041154857,0,600.0
-28.40893119015696,-18.86160616893232,0,600.0
-30.73345670312944,-18.667323846207527,0,600.0
-28.871402722263305,-20.88097216827055,0,600.0
-28.628986173347627,-18.547905409834044,0,600.0
-31.635025455460934,-19.868564435249855,0,600.0
-30.079848021837098,-20.26587784023152,0,600.0
-29.168865074073082,-19.35563535645933,0,600.0
-30.718143089344338,-19.672383347676536,0,600.0
-30.554992189674255,-19.909465653690006,0,600.0
-30.235997850189115,-20.46401993695328,0,600.0
-30.999905552932727,-20.303919124148496,0,600.0
-29.401220941660856,-21.11796126752378,0,600.0
-31.13064042964955,-20.45261782464722,0,600.0
-29.101029137341826,-21.139797775545144,0,600.0
-29.407446848568608,-19.862491841931817,0,600.0
-28.805743546645267,-20.28574550711035,0,600.0
-30.242063235758536,-20.532508288554656,0,600.0
-30.062753328707362,-20.779017920265495,0,600.0
-29.545864540519506,-21.030205170662988,0,600.0
-30.855043630089558,-20.127288142963362,0,600.0
-30.221848523423454,-19.201118526718496,0,600.0
-30.999975934216156,-19.992354431220466,0,600.0
-30.675522942972847,-19.335450966636856,0,600.0
-28.75639380087585,-21.062211693276485,0,600.0
-31.188327600448808,-20.381960477304517,0,600.0
-28.904215288381298,-21.364439127108696,0,600.0
-30.870381245154206,-20.171735086031138,0,600.0
-29.278847169854746,-20.777353226225358,0,600.0
-30.13353905959731,-19.785974792925227,0,600.0
-31.410472615108716,-19.206623601925305,0,600.0
-29.273338782609045,-19.792825266924456,0,600.0
-31.303098095659465,-19.565205185961048,0,600.0
-30.365546656241975,-20.06232430633891,0,600.0
-30.368569890518042,-20.31051269246563,0,600.0
-30.306345750965743,-20.184619045436385,0,600.0
-31.40018498930154,-19.01057093152489,0,600.0
-29.759797058059075,-20.092174753410518,0,600.0
-30.84512716632637,-19.118949881978796,0,600.0
-29.891332688748733,-19.405770894034042,0,600.0
-28.52519141385444,-18.66885368695179,0,600.0
-29.77276862423518,-21.665585974773283,0,600.0
-28.029227744413117,-20.169911768980306,0,600.0
-31.097551280790377,-20.144289547894534,0,600.0
-31.815409945391206,-19.739086333627167,0,600.0
-30.683315393537924,-19.877247534647868,0,600.0
-28.452882099051237,-19.970154965873046,0,600.0
-30.47197760497122,-18.247158509152268,0,600.0
-29.069174663234616,-19.923038587982635,0,600.0
-30.424672858095896,-18.76622767056452,0,600.0
-28.858923895344283,-21.025382634044135,0,600.0
-28.37700075352376,-19.85710249496822,0,600.0
-30.320713054021592,-19.564925787225196,0,600.0
-29.32032843559922,-19.83218567766396,0,600.0
-29.00210650734849,-19.568828452152598,0,600.0
-29.92454132091424,-21.20886774456318,0,600.0
-30.451804278418862,-20.03589418995392,0,600.0
-28.98964910494104,-21.310553090140864,0,600.0
-29.49586546656533,-19.27140826530565,0,600.0
-30.83034894710269,-20.769413705461016,0,600.0
-30.364362935541543,-20.616414723688735,0,600.0
-31.31161511525522,-21.177551604367743,0,600.0
-30.016978315335578,-19.102349859219725,0,600.0
-29.35310070583917,-21.237580400748,0,600.0
-30.662245605344765,-19.898173572327305,0,600.0
-31.716480733885398,-19.766313029362472,0,600.0
-29.357978855659617,-21.793573214293367,0,600.0
-29.997792740148707,-21.086644699347563,0,600.0
-30.025512817430872,-20.905199325283505,0,600.0
-29.52415158047796,-21.805814860432562,0,600.0
-30.409037656110016,-18.51916164496001,0,600.0
-30.73849000994225,-18.709224847396985,0,600.0
-29.339174136669612,-21.20960237989984,0,600.0
-28.636699224363603,-18.96323996120485,0,600.0
-30.77797442871204,-19.043263194130102,0,600.0
-31.03558025510106,-21.18228049843885,0,600.0
-31.18692904785887,-18.79752966594095,0,600.0
-29.95920161398654,-21.402012030462725,0,600.0
-29.59318643526811,-20.78657008277408,0,600.0
-31.43487914983306,-19.90152346969525,0,600.0
-29.22566610808413,-18.747071010698075,0,600.0
-30.785325142687405,-20.896480368398773,0,600.0
-31.574998336561414,-19.216382048327713,0,600.0
-30.688788208486507,-19.246589071420953,0,600.0
-30.17129700045689,-19.053445576036115,0,600.0
-29.18712494166975,-18.19356823563562,0,600.0
-28.964950456082487,-19.466628520129113,0,600.0
-29.200029795519992,-19.522755929458317,0,600.0
-29.1096752643399,-19.670656136918346,0,600.0
-29.013755367899677,-19.772393382265033,0,600.0
-29.99477309811933,-19.678955780758425,0,600.0
-31.134851402855563,-19.39328147691345,0,600.0
-29.611537487209908,-20.381607358774705,0,600.0
-30.787936232456072,-18.8162005088702,0,600.0
-29.225154794729196,-20.48608904849464,0,600.0
-29.236725967379282,-19.284007046214604,0,600.0
-29.531191860331003,-20.98498248816648,0,600.0
-29.821387302902764,-20.06628548588176,0,600.0
-30.013279655043384,-18.896823952611232,0,600.0
-31.02905770657756,-19.074995932551772,0,600.0
-28.670780884619788,-21.029793460245145,0,600.0
-30.92447451071206,-19.19156117780234,0,600.0
-30.509534004093094,-19.386087583494056,0,600.0
-30.45385116685236,-20.483087794084952,0,600.0
-30.605579847459122,-19.702498075655324,0,600.0
-30.27181347344118,-18.865745143113237,0,600.0
-30.757489611743097,-18.75445463006416,0,600.0
-28.91516104083316,-19.793101997267414,0,600.0
-28.190534364656468,-20.786725652367952,0,600.0
-29.430028355011977,-20.41813363950885,0,600.0
-31.4985812017958,-18.971932053326245,0,600.0
-28.835634797675578,-20.857408123262548,0,600.0
-30.48910535009663,-18.819842648113088,0,600.0
-31.468925110287035,-19.826025827753355,0,600.0
-29.98222400321331,-20.881610788116554,0,600.0
-29.867874276706658,-20.794009032918776,0,600.0
-29.92578319509665,-21.091766900507285,0,600.0
-31.437151326764624,-20.797244901252274,0,600.0
-30.631299381834538,-20.691516884998858,0,600.0
-30.475682072318747,-21.01226183081137,0,600.0
-30.51333563773159,-19.56944074268075,0,600.0
-29.94004181113259,-19.79274810209046,0,600.0
-30.026526243581415,-19.479978295305628,0,600.0
-30.19090382702331,-19.321245925570988,0,600.0
-28.614551872772523,-20.706670414375765,0,600.0
-30.238347809690318,-19.970320393536564,0,600.0
-30.854429182173696,-20.157184407579432,0,600.0
-31.07505552202371,-20.83499990161285,0,600.0
-29.168286631000175,-21.191126106454483,0,600.0
-30.808869254701168,-21.064149729430493,0,600.0
-29.499719089929435,-18.3943656868745,0,600.0
-28.48377144522724,-21.00910633766209,0,600.0
-29.208299095264096,-18.67481274361565,0,600.0
-30.03780197443398,-19.091461714255338,0,600.0
-28.88496930925105,-19.43945546474879,0,600.0
-30.33968038237359,-21.745260130216582,0,600.0
-31.415850380275238,-20.649651016098144,0,600.0
-29.704766980917462,-18.98734140684358,0,600.0
-28.954521809200124,-19.523644418598714,0,600.0
-28.338933816679113,-19.541971526519962,0,600.0
-28.88838468487278,-20.107771235275724,0,600.0
-30.137097878061816,-20.472013611105485,0,600.0
-30.10072904233718,-20.13261719048751,0,600.0
-28.43051159007764,-20.83859666629087,0,600.0
-30.05669311810032,-20.127678728373287,0,600.0
-30.1664502035111,-18.037018217053948,0,600.0
-30.397437371176345,-18.394454377559963,0,600.0
-30.825504846730436,-19.996105244969804,0,600.0
-29.769521995513024,-18.38762956474571,0,600.0
-29.400391991754535,-20.80713226588929,0,600.0
-30.826137817624073,-19.743385939933397,0,600.0
-29.34542839222275,-20.16295691188454,0,600.0
-30.104268850734698,-18.581542007444305,0,600.0
-29.84897867157746,-18.819394890738543,0,600.0
-28.923067429911217,-20.2291679650706,0,600.0
-30.534834828236967,-20.274007369297163,0,600.0
-30.181450383918296,-19.81289994805207,0,600.0
-28.363681670800858,-19.353109166482685,0,600.0
-31.430161379761564,-20.66335230047294,0,600.0
-31.58489496130611,-20.820543630632685,0,600.0
-30.85752284399245,-19.064072396866862,0,600.0
-28.94018454638694,-20.013658711255278,0,600.0
-30.991609303454318,-19.79220729227905,0,600.0
-30.03359902833278,-20.548692932154495,0,600.0
-30.426175074749274,-20.852033937995042,0,600.0
-30.919136354025788,-20.434787544619994,0,600.0
-30.709224295288074,-19.870044336357903,0,600.0
-31.042784813858283,-19.064811704097227,0,600.0
-30.99857537318446,-21.65584523094779,0,600.0
-30.340887218052636,-19.441372447340296,0,600.0
-29.320107221387318,-21.37605818504311,0,600.0
-30.349610017369155,-21.62328492718951,0,600.0
-29.742468864669515,-20.605038585432197,0,600.0
-29.53328739141047,-20.23103268043805,0,600.0
-29.274177135528586,-19.53657984131354,0,600.0
-30.552639620582568,-20.758145714785293,0,600.0
-28.805111894397864,-19.936369782474358,0,600.0
-28.560173053340897,-19.04990275125863,0,600.0
-30.706739279083873,-18.532091435022444,0,600.0
-31.07818423057418,-21.27099359076678,0,600.0
-29.917433488501544,-21.316357533800026,0,600.0
-31.25422856580041,-19.221910061800827,0,600.0
-30.90276728130395,-21.099065490993606,0,600.0
-28.006808820695863,-20.070826929695524,0,600.0
-30.062550527635267,-19.502349786109534,0,600.0
-29.43299903434202,-20.31246106408465,0,600.0
-29.319379977219295,-21.505564605867562,0,600.0
-29.519607104269067,-18.359864186135916,0,600.0
-28.743461868435826,-19.837751762226127,0,600.0
-30.443564408814844,-19.95783149884511,0,600.0
-30.11963784731025,-18.79031736951075,0,600.0
-28.526588826830185,-19.188205729451965,0,600.0
-28.26806690899163,-20.815076774234072,0,600.0
-30.76134050348013,-19.044581138379673,0,600.0
-30.575992130864424,-20.57018099929639,0,600.0
-28.073876078225396,-19.828323508011987,0,600.0
-30.965960857055038,-19.355762256894344,0,600.0
-28.714769447585788,-19.38288530813867,0,600.0
-29.305831708969027,-18.985877479459333,0,600.0
-29.219562996402512,-20.168533379221753,0,600.0
-29.898434371489103,-19.77503383702251,0,600.0
-30.375085267013272,-19.26977743848143,0,600.0
-30.01661754274882,-20.2459881657285,0,600.0
-29.228355278600738,-20.043109351238922,0,600.0
-31.684793808255613,-19.15060370193825,0,600.0
-29.137186322282272,-20.339304951482976,0,600.0
-29.9295044940351,-18.641838976560933,0,600.0
-31.153373099157974,-20.514686409987753,0,600.0
-28.537374525914462,-19.841983059990557,0,600.0
-30.64814999926691,-19.545279577808166,0,600.0
-29.873541524140435,-19.7553011806346,0,600.0
-30.731876427268627,-19.624725793965787,0,600.0
-31.194043509526885,-21.056998554400344,0,600.0
-29.179891503018222,-20.052108436312437,0,600.0
-28.868560922696926,-20.659055147541856,0,600.0
-31.32405672682935,-20.44961612633315,0,600.0
-30.16123366061934,-21.169287951618887,0,600.0
-30.653079116459356,-19.982108692652943,0,600.0
-29.61920198904799,-20.763852378008767,0,600.0
-30.064197117805517,-18.18052382326534,0,600.0
